id,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,country,city,category
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
250,35,17,0,0,0,0,0,0,0,0,0,1,3,8,15,22,31,41,50,60,69,75,70,54,1,0,4
251,0,0,0,0,0,0,0,0,0,0,0,4,8,13,15,17,20,24,26,25,20,20,20,13,1,0,4
252,0,0,0,0,0,0,0,0,0,0,24,46,63,61,44,26,21,34,56,72,71,51,0,0,1,0,4
253,0,0,0,0,0,0,0,0,0,0,35,62,75,65,47,38,42,48,48,39,0,0,0,0,1,0,4
254,0,0,0,0,0,0,0,0,4,1.229508,0,12,27,48,66,72,64,48,37,41,58,72,67,45,1,0,4
255,0,0,0,0,0,0,0,0,7,16,30,47,65,75,74,64,53,53,63,68,54,0,0,0,1,0,4
256,48,33,17,0,0,0,0,0,0,3,10,22,36,47,51,51,50,55,66,74,75,69,63,57,1,0,4
257,20,11,5,0,0,0,0,0,0,7,15,26,38,47,51,52,50,50,51,54,55,51,43,32,1,0,4
258,0,0,0,0,0,0,0,0,4,14,27,42,50,48,37,29,27,29,29,27,22,17,0,0,1,0,4
259,0,0,0,0,0,0,0,0,21,35,53,67,75,75,67,57,50,47,45,41,32,21,0,0,1,0,4
260,0,0,0,0,0,0,0,0,0,15,33,48,50,39,28,24,18,0,0,0,0,0,0,0,1,0,4
261,0,0,0,0,0,0,0,0,0,0,24,46,67,75,64,43,0,0,0,0,0,0,0,0,1,0,4
262,0,0,0,0,0,0,0,0,0,0,0,0,11,15,16,15,16,27,49,70,75,59,0,0,1,0,4
263,0,0,0,0,0,0,0,0,0,0,0,0,10,20,21,14,10,24,50,61,44,18,0,0,1,0,4
264,0,0,0,0,0,0,0,0,0,0,0,24,37,48,51,46,40,40,49,57,53,33,0,0,1,0,4
265,0,0,0,0,0,0,0,0,0,0,0,34,50,63,68,63,57,62,75,72,47,0,0,0,1,0,4
266,0,0,0,0,0,0,0,0,0,0,0,25,33,33,30,32,36,43,54,66,66,51,0,0,1,0,4
267,0,0,0,0,0,0,0,0,0,0,0,17,30,47,59,59,56,60,71,75,62,38,0,0,1,0,4
268,0,0,0,0,0,0,0,0,0,0,5,26,48,53,31,21,31,53,63,69,75,69,42,0,1,0,4
269,0,0,0,0,0,0,0,0,0,0,0,11,48,64,48,38,38,32,32,32,32,32,26,0,1,0,4
270,75,60,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,50,54,54,63,1,0,4
271,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,25,23,22,23,1,0,4
272,0,0,0,0,0,0,0,0,0,0,12,23,33,37,33,24,21,33,54,73,75,55,30,0,1,0,4
273,0,0,0,0,0,0,0,0,0,0,16,28,36,37,31,24,26,39,57,66,58,0,0,0,1,0,4
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,57,75,73,54,30,0,1,0,4
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,50,67,69,52,0,0,0,1,0,4
276,0,0,0,0,0,0,0,0,0,0,10,23,39,55,64,64,60,57,59,59,54,42,27,0,1,0,4
277,0,0,0,0,0,0,0,0,0,0,15,29,48,66,75,70,59,54,56,47,28,0,0,0,1,0,4
278,0,0,0,0,0,0,0,0,0,0,0,0,10,28,33,21,17,40,71,75,60,54,44,22,1,0,4
279,0,0,0,0,0,0,0,0,0,0,0,0,16,26,30,25,21,30,48,57,52,35,17,0,1,0,4
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,54,73,75,57,35,0,1,0,4
281,0,0,0,0,0,0,0,0,0,0,12,19,23,23,21,19,22,29,35,32,21,0,0,0,1,0,4
282,0,0,0,0,0,0,0,0,0,12,21,34,45,49,48,41,39,46,63,75,69,47,0,0,1,0,4
283,0,0,0,0,0,0,0,0,0,14,29,50,65,67,57,46,44,52,57,50,34,0,0,0,1,0,4
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,42,42,32,18,0,1,0,4
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,23,28,23,0,0,0,1,0,4
286,0,0,0,0,0,0,0,0,0,0,15,20,23,24,24,0,0,37,53,68,75,67,49,30,1,0,4
287,0,0,0,0,0,0,0,0,0,0,26,42,47,38,23,0,0,35,48,55,52,41,26,0,1,0,4
288,0,0,0,0,0,0,0,0,0,0,0,27,52,71,71,56,37,30,33,30,0,0,0,0,1,0,4
289,0,0,0,0,0,0,0,0,0,0,0,28,59,75,59,0,0,0,0,0,0,0,0,0,1,0,4
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,63,75,68,43,0,1,0,4
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,36,32,0,0,0,1,0,4
292,0,0,0,0,0,0,0,0,0,0,0,30,52,66,60,41,30,37,58,72,63,39,0,0,1,0,4
293,0,0,0,0,0,0,0,0,0,0,0,13,32,57,71,62,44,43,62,68,44,0,0,0,1,0,4
294,0,0,0,0,0,0,0,0,0,0,0,13,22,30,33,35,40,51,65,72,63,45,0,0,1,0,4
295,0,0,0,0,0,0,0,0,0,0,0,29,42,53,56,54,56,64,75,74,56,32,0,0,1,0,4
296,0,0,0,0,0,0,0,0,0,0,28,48,61,60,54,51,50,46,39,30,0,0,0,0,1,0,4
297,0,0,0,0,0,0,0,0,0,0,0,50,72,75,68,63,54,36,0,0,0,0,0,0,1,0,4
298,0,0,0,0,0,0,0,0,0,0,0,12,28,41,37,24,16,37,45,20,0,0,0,0,1,0,4
299,0,0,0,0,0,0,0,0,0,0,0,20,12,20,41,50,46,41,38,25,0,0,0,0,1,0,4
300,0,0,0,0,0,0,0,0,0,0,0,0,15,25,31,30,27,28,38,50,57,52,39,0,1,0,4
301,0,0,0,0,0,0,0,0,0,0,0,0,23,45,60,58,52,55,57,48,29,0,0,0,1,0,4
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
304,0,0,0,0,0,0,0,0,0,0,25,43,62,74,75,63,45,27,0,0,0,0,0,0,1,0,4
305,0,0,0,0,0,0,0,0,0,0,28,53,68,63,47,41,43,38,0,0,0,0,0,0,1,0,4
306,0,0,0,0,0,0,0,0,0,0,0,9,18,26,26,21,26,45,65,68,54,36,18,0,1,0,4
307,0,0,0,0,0,0,0,0,0,0,0,12,22,29,27,26,40,66,73,64,62,45,0,0,1,0,4
308,43,26,14,0,0,0,0,0,0,0,0,16,26,36,45,52,55,57,57,62,69,75,72,60,1,0,4
309,0,0,0,0,0,0,0,0,0,0,0,26,48,60,58,41,29,26,36,41,38,26,14,0,1,0,4
310,0,0,0,0,0,0,0,0,0,0,0,0,12,24,31,28,22,30,53,73,75,62,45,26,1,0,4
311,0,0,0,0,0,0,0,0,0,0,0,0,12,23,30,29,29,38,52,58,50,33,0,0,1,0,4
312,0,0,0,0,0,0,0,0,0,14,28,42,49,44,31,19,18,28,49,69,75,61,0,0,1,0,4
313,0,0,0,0,0,0,0,0,0,23,45,62,65,60,46,33,31,36,41,39,32,0,0,0,1,0,4
314,0,0,0,0,0,0,0,3,15,35,58,68,58,39,15,12,29,0,0,0,0,0,0,0,1,0,4
315,0,0,0,0,0,0,0,3,13,32,55,75,71,52,29,0,0,0,0,0,0,0,0,0,1,0,4
316,0,0,0,0,0,0,0,0,0,0,0,27,42,54,59,60,61,66,72,75,69,57,42,27,1,0,4
317,0,0,0,0,0,0,0,0,0,0,0,25,41,53,58,59,60,62,61,56,46,33,21,0,1,0,4
318,0,0,0,0,0,0,0,0,0,0,0,6,10,14,14,10,9,19,45,73,75,48,18,0,1,0,4
319,0,0,0,0,0,0,0,0,0,0,0,12,21,31,35,33,33,43,56,59,44,24,0,0,1,0,4
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,44,69,75,54,0,0,1,0,4
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,25,17,0,0,0,1,0,4
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,45,56,0,0,0,1,0,4
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,38,32,0,0,0,1,0,4
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,27,27,24,16,9,1,0,4
325,0,0,0,0,0,0,0,0,0,0,0,48,65,75,71,57,0,28,27,29,26,15,0,0,1,0,4
326,0,0,0,0,0,0,0,0,0,0,0,4,17,33,37,29,27,40,61,75,71,52,0,0,1,0,4
327,0,0,0,0,0,0,0,0,0,0,0,17,22,26,30,36,47,60,71,66,48,0,0,0,1,0,4
328,0,0,0,0,0,0,0,0,3,10,20,30,39,42,39,30,26,35,59,75,60,0,0,0,1,0,4
329,0,0,0,0,0,0,0,0,0,0,21,41,61,71,67,57,53,54,50,36,0,0,0,0,1,0,4
330,0,0,0,0,0,0,0,0,0,0,0,8,18,27,35,39,36,36,48,66,70,54,31,0,1,0,4
331,0,0,0,0,0,0,0,0,0,0,0,10,25,43,51,46,37,38,47,55,54,41,0,0,1,0,4
332,17,9,4,0,0,0,0,0,0,0,0,19,30,41,49,53,55,60,67,74,75,64,48,30,1,0,4
333,9,4,0,0,0,0,0,0,0,0,0,19,30,41,50,56,58,59,56,52,44,35,25,16,1,0,4
334,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,52,72,75,60,39,1,0,4
335,0,0,0,0,0,0,0,0,0,0,0,36,41,33,20,0,0,0,0,0,0,0,0,0,1,0,4
336,50,36,21,0,0,0,0,0,0,0,0,15,20,26,30,34,40,50,63,72,74,69,64,59,1,0,4
337,0,0,0,0,0,0,0,0,0,0,0,17,26,39,50,56,54,49,47,47,46,38,26,13,1,0,4
338,0,0,0,0,0,0,0,0,0,6,17,32,42,47,48,43,33,35,48,51,36,0,0,0,1,0,4
339,0,0,0,0,0,0,0,0,0,12,30,53,65,62,55,62,75,73,58,43,27,0,0,0,1,0,4
340,0,0,0,0,0,0,0,0,0,0,0,0,14,24,30,33,33,39,51,67,75,66,0,0,1,0,4
341,0,0,0,0,0,0,0,0,0,0,0,0,14,25,35,39,38,38,38,34,0,0,0,0,1,0,4
342,0,0,0,0,0,0,0,0,0,0,0,24,37,48,51,46,40,40,49,57,53,33,0,0,1,0,4
343,0,0,0,0,0,0,0,0,0,0,0,34,50,63,68,63,57,62,75,72,47,0,0,0,1,0,4
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,57,69,74,69,0,0,1,0,4
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,65,73,71,61,0,0,1,0,4
346,0,0,0,0,0,0,0,0,0,0,0,20,39,55,54,41,33,38,48,43,29,36,39,0,1,0,4
347,0,0,0,0,0,0,0,0,0,0,0,5,15,36,59,65,52,44,56,75,68,36,0,0,1,0,4
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
350,0,0,0,0,0,0,0,0,0,23,51,62,53,35,16,5,3,6,9,11,11,9,6,0,1,0,4
351,0,0,0,0,0,0,0,0,0,30,63,75,69,60,40,0,0,0,0,0,0,0,0,0,1,0,4
352,0,0,0,0,0,0,0,0,0,1,3,5,9,15,20,22,24,22,26,39,52,42,22,0,1,0,4
353,0,0,0,0,0,0,0,0,5,8,9,11,11,11,11,11,13,26,54,75,65,38,13,0,1,0,4
354,30,15,0,0,0,0,0,0,0,0,12,25,37,42,40,35,35,42,55,67,75,72,63,47,1,0,4
355,0,0,0,0,0,0,0,0,0,0,13,26,36,37,30,25,28,36,44,44,35,24,0,0,1,0,4
356,0,0,0,0,0,0,0,0,0,0,20,37,47,44,44,51,54,44,30,20,20,23,23,0,1,0,4
357,0,0,0,0,0,0,0,0,0,0,10,14,17,23,27,30,27,23,27,47,61,0,0,0,1,0,4
358,50,36,21,0,0,0,0,0,0,0,0,15,20,26,30,34,40,50,63,72,74,69,64,59,1,0,4
359,0,0,0,0,0,0,0,0,0,0,0,17,26,39,50,56,54,49,47,47,46,38,26,13,1,0,4
360,0,0,0,0,0,0,0,0,0,0,0,10,18,25,29,30,33,44,61,75,72,52,29,0,1,0,4
361,0,0,0,0,0,0,0,0,0,0,12,16,17,20,25,30,32,35,43,53,50,30,0,0,1,0,4
362,0,0,0,0,0,0,0,0,0,0,0,13,21,28,33,38,45,58,70,75,71,66,54,34,1,0,4
363,0,0,0,0,0,0,0,0,0,0,0,9,18,27,35,42,47,53,54,52,49,47,41,27,1,0,4
364,0,0,0,0,0,0,0,0,0,0,0,0,21,30,28,22,21,28,42,54,60,54,42,28,1,0,4
365,0,0,0,0,0,0,0,0,0,0,0,0,23,32,38,41,41,38,32,30,34,38,0,0,1,0,4
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,63,75,67,44,0,1,0,4
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38,44,0,0,0,1,0,4
368,36,24,15,8,0,0,0,0,0,0,0,0,6,10,12,10,12,21,39,58,72,75,65,51,1,0,4
369,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,17,17,22,26,29,27,23,17,0,1,0,4
370,0,0,0,0,0,0,0,3,9,19,33,45,50,42,29,15,0,0,0,0,0,0,0,0,1,0,4
371,0,0,0,0,0,0,0,2,7,19,39,63,75,65,42,20,0,0,0,0,0,0,0,0,1,0,4
372,0,0,0,0,0,0,0,0,0,0,0,27,55,49,20,0,0,17,39,62,65,46,0,0,1,0,4
373,0,0,0,0,0,0,0,0,0,0,25,50,74,75,55,0,0,28,41,47,39,22,0,0,1,0,4
374,0,0,0,0,0,0,0,0,0,0,0,7,15,22,23,20,23,38,59,69,58,35,0,0,1,0,4
375,0,0,0,0,0,0,0,0,0,0,0,0,15,20,24,26,26,31,56,75,44,0,0,0,1,0,4
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,67,49,54,66,61,39,1,0,4
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
378,0,0,0,0,0,0,0,0,0,0,6,18,32,40,42,44,51,54,40,21,9,0,0,0,1,0,4
379,0,0,0,0,0,0,0,0,0,0,6,19,38,62,75,70,52,36,29,20,9,0,0,0,1,0,4
380,0,0,0,0,0,0,0,0,11,22,37,52,62,64,57,47,42,42,45,43,36,0,0,0,1,0,4
381,0,0,0,0,0,0,0,0,9,20,38,58,72,75,66,55,50,51,55,51,38,0,0,0,1,0,4
382,0,0,0,0,0,0,0,0,0,0,0,0,24,48,39,12,7,24,48,72,75,56,29,10,1,0,4
383,0,0,0,0,0,0,0,0,0,0,0,0,11,24,40,56,64,59,43,35,50,48,13,0,1,0,4
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,46,59,75,56,0,1,0,4
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,46,75,75,45,16,0,1,0,4
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
388,0,0,0,0,0,0,0,0,0,0,0,38,75,75,38,14,19,45,69,67,42,0,0,0,1,0,4
389,0,0,0,0,0,0,0,0,0,0,0,18,35,51,59,56,53,60,71,69,47,0,0,0,1,0,4
390,0,0,0,0,0,0,0,0,0,0,6,19,36,49,48,36,30,45,69,75,51,21,0,0,1,0,4
391,0,0,0,0,0,0,0,0,0,0,14,28,44,53,47,37,33,42,53,50,31,0,0,0,1,0,4
392,0,0,0,0,0,0,0,0,0,0,0,30,58,75,71,60,57,60,57,54,60,63,42,0,1,0,4
393,0,0,0,0,0,0,0,0,0,0,0,27,47,59,60,56,56,58,56,49,38,26,15,0,1,0,4
394,0,0,0,0,0,0,0,0,0,0,18,25,31,34,32,28,27,34,52,70,75,63,46,27,1,0,4
395,0,0,0,0,0,0,0,0,0,0,28,45,56,50,34,21,18,26,36,43,40,29,16,0,1,0,4
396,0,0,0,0,0,0,0,0,0,0,0,24,39,43,42,43,42,30,24,37,61,63,39,0,1,0,4
397,0,0,0,0,0,0,0,0,0,0,0,17,24,29,31,30,24,26,38,44,31,0,0,0,1,0,4
398,0,0,0,0,0,0,0,0,0,0,0,8,18,30,37,36,32,35,51,70,75,59,33,0,1,0,4
399,0,0,0,0,0,0,0,0,0,0,0,5,11,17,17,11,11,23,36,38,26,11,0,0,1,0,4
400,48,0,0,0,0,0,0,0,0,0,45,57,63,61,54,51,54,63,71,75,72,70,68,61,1,0,4
401,0,0,0,0,0,0,0,0,0,26,39,53,65,72,73,68,62,56,56,59,62,59,47,32,1,0,4
402,0,0,0,0,0,0,0,0,0,0,0,0,9,13,13,15,18,27,46,65,64,43,0,0,1,0,4
403,0,0,0,0,0,0,0,0,0,0,0,0,18,23,27,29,28,32,58,75,56,51,0,0,1,0,4
404,0,0,0,0,0,0,0,0,0,0,0,4,10,15,19,21,30,47,65,75,69,51,0,0,1,0,4
405,0,0,0,0,0,0,0,0,0,0,0,8,14,16,17,26,44,52,47,47,44,0,0,0,1,0,4
406,0,0,0,0,0,0,0,0,0,12,25,39,48,46,36,24,24,36,58,75,72,51,0,0,1,0,4
407,0,0,0,0,0,0,0,0,0,17,39,40,44,48,41,31,26,29,34,34,0,0,0,0,1,0,4
408,0,0,0,0,0,0,0,0,0,9,15,25,60,75,45,33,27,19,0,0,0,0,0,0,1,0,4
409,0,0,0,0,0,0,0,0,0,17,32,48,57,54,41,26,0,0,0,0,0,0,0,0,1,0,4
410,36,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,62,75,72,63,54,46,1,0,4
411,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,44,48,54,58,53,38,1,0,4
412,0,0,0,0,0,0,0,0,0,0,0,0,15,21,27,30,30,33,45,61,67,52,28,0,1,0,4
413,0,0,0,0,0,0,0,0,0,0,0,0,15,31,38,27,16,22,43,60,55,33,0,0,1,0,4
414,0,0,0,0,0,0,0,0,0,0,21,33,41,41,33,24,24,38,57,69,71,70,60,0,1,0,4
415,0,0,0,0,0,0,0,0,0,0,25,38,43,40,31,23,23,26,33,41,48,44,0,0,1,0,4
416,0,0,0,0,0,0,0,0,0,0,0,15,26,33,33,29,30,38,50,58,56,45,30,0,1,0,4
417,0,0,0,0,0,0,0,0,0,0,0,15,22,28,32,32,35,47,62,55,29,0,0,0,1,0,4
418,0,0,0,0,0,0,0,0,0,0,0,6,25,48,48,35,39,51,61,62,54,40,27,0,1,0,4
419,0,0,0,0,0,0,0,0,0,0,0,4,20,50,50,29,31,40,47,47,41,31,0,0,1,0,4
420,0,0,0,0,0,0,0,0,0,0,0,12,17,20,20,0,0,36,54,69,75,64,45,0,1,0,4
421,0,0,0,0,0,0,0,0,0,0,0,15,25,30,26,0,0,0,0,0,0,0,0,0,1,0,4
422,0,0,0,0,0,0,0,6,2.083333,0,19,39,61,75,69,51,29,0,0,0,0,0,0,0,1,0,4
423,0,0,0,0,0,0,0,5,19,39,56,67,74,63,34,0,0,0,0,0,0,0,0,0,1,0,4
424,0,0,0,0,0,0,0,0,0,0,0,7,11,14,18,21,24,30,39,50,55,49,34,18,1,0,4
425,0,0,0,0,0,0,0,0,0,0,0,15,23,25,26,23,21,25,32,35,29,19,0,0,1,0,4
426,65,48,30,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,39,57,72,75,1,0,4
427,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,26,29,24,16,1,0,4
428,0,0,0,0,0,0,0,0,0,0,0,9,15,19,22,23,25,36,57,75,72,50,24,0,1,0,4
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,44,44,33,0,0,0,1,0,4
430,0,0,0,0,0,0,0,0,0,0,24,39,52,54,45,0,0,18,33,58,75,68,0,0,1,0,4
431,0,0,0,0,0,0,0,0,0,0,29,42,50,50,41,0,0,16,21,27,26,18,0,0,1,0,4
432,0,0,0,0,0,0,0,0,0,0,0,28,36,44,49,53,57,58,60,58,53,44,0,0,1,0,4
433,0,0,0,0,0,0,0,0,0,0,0,33,55,73,75,63,52,52,53,45,27,0,0,0,1,0,4
434,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,42,59,72,75,67,52,1,0,4
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,31,29,24,18,11,1,0,4
436,0,0,0,0,0,0,0,0,0,0,0,12,28,42,40,29,28,45,66,75,63,40,0,0,1,0,4
437,0,0,0,0,0,0,0,0,0,0,0,10,23,37,39,34,35,49,64,66,53,32,0,0,1,0,4
438,43,28,14,0,0,0,0,0,0,18,28,38,45,47,44,37,30,33,48,68,75,68,60,54,1,0,4
439,11,5,0,0,0,0,0,0,0,16,34,53,63,59,45,31,23,21,26,30,33,32,26,18,1,0,4
440,34,18,0,0,0,0,0,0,0,0,0,9,12,18,25,31,38,44,51,60,70,75,69,54,1,0,4
441,11,4,0,0,0,0,0,0,0,0,0,9,14,20,25,28,31,35,41,47,51,47,35,22,1,0,4
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,51,67,67,51,30,0,1,0,4
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,44,46,41,29,0,0,0,1,0,4
444,0,0,0,0,0,0,0,0,0,0,21,37,51,52,37,24,24,39,60,75,73,57,0,0,1,0,4
445,0,0,0,0,0,0,0,0,0,0,23,41,51,47,32,20,20,38,55,55,41,0,0,0,1,0,4
446,0,0,0,0,0,0,0,0,0,39,66,64,60,53,0,0,0,0,0,0,0,0,0,0,1,0,4
447,0,0,0,0,0,0,0,0,0,56,75,65,62,61,0,0,0,0,0,0,0,0,0,0,1,0,4
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
450,0,0,0,0,0,0,0,0,0,0,0,16,41,60,56,41,33,41,48,48,41,27,0,0,1,0,4
451,0,0,0,0,0,0,0,0,0,0,0,19,35,47,43,39,43,47,49,45,38,28,0,0,1,0,4
452,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,35,48,51,52,60,66,50,1,0,4
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
454,0,0,0,0,0,0,0,0,15,27,36,41,43,38,28,21,23,33,44,50,0,0,0,0,1,0,4
455,0,0,0,0,0,0,0,0,15,28,42,56,65,66,60,50,43,48,64,75,0,0,0,0,1,0,4
456,0,0,0,0,0,0,0,0,0,0,0,31,54,66,63,47,31,23,27,35,39,35,27,0,1,0,4
457,0,0,0,0,0,0,0,0,0,0,0,16,47,75,71,47,32,39,59,63,51,27,0,0,1,0,4
458,0,0,0,0,0,0,0,0,0,0,0,11,17,24,30,36,41,49,60,66,56,36,18,0,1,0,4
459,0,0,0,0,0,0,0,0,0,0,0,15,22,29,35,40,46,62,75,64,47,36,0,0,1,0,4
460,0,0,0,0,0,0,0,0,0,0,0,0,21,21,17,75,53,6,17,53,45,14,0,0,1,0,4
461,0,0,0,0,0,0,0,0,0,0,0,0,17,32,46,53,50,35,25,32,32,11,0,0,1,0,4
462,0,0,0,0,0,0,0,0,0,0,16,22,26,27,24,0,0,41,60,72,71,55,33,0,1,0,4
463,0,0,0,0,0,0,0,0,0,0,21,34,43,45,40,0,0,41,49,49,39,24,0,0,1,0,4
464,0,0,0,0,0,0,0,0,0,0,0,11,15,18,21,22,24,28,39,53,57,42,22,0,1,0,4
465,0,0,0,0,0,0,0,0,0,0,0,39,55,53,63,75,58,40,38,35,29,17,0,0,1,0,4
466,0,0,0,0,0,0,0,0,0,0,19,33,42,45,38,28,25,34,49,55,48,36,24,0,1,0,4
467,0,0,0,0,0,0,0,0,0,0,40,74,75,52,38,29,0,0,0,0,0,0,0,0,1,0,4
468,0,0,0,0,0,0,0,0,0,0,0,0,12,17,15,15,28,41,43,50,75,75,0,0,1,0,4
469,0,0,0,0,0,0,0,0,0,0,0,0,15,22,33,41,46,41,39,50,59,44,0,0,1,0,4
470,0,0,0,0,0,0,0,15,42,66,63,41,23,20,0,0,0,0,0,0,0,0,0,0,1,0,4
471,0,0,0,0,0,0,0,26,55,75,65,40,25,23,0,0,0,0,0,0,0,0,0,0,1,0,4
472,0,0,0,0,0,0,0,0,0,5,12,20,27,27,22,16,17,30,50,68,75,68,51,32,1,0,4
473,0,0,0,0,0,0,0,0,3,8,14,19,20,15,9,5,5,13,28,42,43,29,14,3,1,0,4
474,21,11,6,0,0,0,0,0,0,0,14,26,41,51,51,45,38,40,50,62,69,65,52,35,1,0,4
475,0,0,0,0,0,0,0,0,0,0,23,38,51,58,60,62,66,71,75,71,59,44,28,15,1,0,4
476,0,0,0,0,0,0,0,0,0,0,0,12,16,21,26,33,43,55,67,75,72,0,0,0,1,0,4
477,0,0,0,0,0,0,0,0,0,0,0,24,46,53,48,44,48,50,44,0,0,0,0,0,1,0,4
478,0,0,0,0,0,0,0,0,0,0,0,32,42,42,46,48,42,27,0,0,0,0,0,0,1,0,4
479,0,0,0,0,0,0,0,0,0,0,0,20,42,44,26,24,36,34,0,0,0,0,0,0,1,0,4
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,75,72,52,0,0,0,1,0,4
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
482,5,0,0,0,0,0,0,0,0,0,0,9,21,30,32,31,39,54,69,75,66,48,29,14,1,0,4
483,0,0,0,0,0,0,0,0,0,0,0,13,21,29,36,41,47,56,65,67,56,37,19,8,1,0,4
484,0,0,0,0,0,0,0,0,0,0,0,19,32,43,49,46,41,45,60,75,72,51,25,0,1,0,4
485,0,0,0,0,0,0,0,0,0,0,0,23,35,47,53,54,53,54,61,64,51,29,0,0,1,0,4
486,31,21,13,0,0,0,0,0,0,0,0,15,26,34,37,36,34,35,40,45,51,51,48,40,1,0,4
487,0,0,0,0,0,0,0,0,0,0,0,11,20,29,35,36,38,42,47,50,46,38,26,15,1,0,4
488,0,0,0,0,0,0,0,0,0,0,21,30,35,35,30,23,24,37,60,75,73,64,54,41,1,0,4
489,0,0,0,0,0,0,0,0,0,0,17,30,43,49,46,39,34,36,44,50,47,37,0,0,1,0,4
490,0,0,0,0,0,0,0,0,0,0,6,15,24,34,39,41,45,55,67,75,72,60,43,27,1,0,4
491,0,0,0,0,0,0,0,0,0,0,8,17,27,32,29,27,32,41,49,48,39,26,14,0,1,0,4
492,15,0,0,0,0,0,0,0,0,19,31,41,48,48,40,0,0,27,48,71,75,58,39,25,1,0,4
493,2,0,0,0,0,0,0,0,0,23,43,65,70,55,32,0,0,16,20,20,19,14,9,5,1,0,4
494,0,0,0,0,0,0,0,0,0,3,8,20,45,62,62,49,0,0,0,0,0,0,0,0,1,0,4
495,0,0,0,0,0,0,0,0,17,29,50,66,75,58,29,8,0,0,0,0,0,0,0,0,1,0,4
